id,item_id,dept_id,store_id,cat_id,state_id,d_1939,d_1940,d_1941,sales
HOBBIES_1_221_CA_1_validation,HOBBIES_1_221,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,14.850000000000001
HOBBIES_1_223_CA_1_validation,HOBBIES_1_223,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,28.000000000000004
HOBBIES_1_224_CA_1_validation,HOBBIES_1_224,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,47.64
HOBBIES_1_225_CA_1_validation,HOBBIES_1_225,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,299.6
HOBBIES_1_226_CA_1_validation,HOBBIES_1_226,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,447.36
HOBBIES_1_227_CA_1_validation,HOBBIES_1_227,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,15.76
HOBBIES_1_228_CA_1_validation,HOBBIES_1_228,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,199.23
HOBBIES_1_229_CA_1_validation,HOBBIES_1_229,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,6.47
HOBBIES_1_230_CA_1_validation,HOBBIES_1_230,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,13.440000000000001
HOBBIES_1_231_CA_1_validation,HOBBIES_1_231,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,130.53
HOBBIES_1_232_CA_1_validation,HOBBIES_1_232,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,26.88
HOBBIES_1_233_CA_1_validation,HOBBIES_1_233,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,17.5
HOBBIES_1_234_CA_1_validation,HOBBIES_1_234,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,34.199999999999996
HOBBIES_1_235_CA_1_validation,HOBBIES_1_235,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,233.64000000000001
HOBBIES_1_236_CA_1_validation,HOBBIES_1_236,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,130.68
HOBBIES_1_237_CA_1_validation,HOBBIES_1_237,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,167.58
HOBBIES_1_238_CA_1_validation,HOBBIES_1_238,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,71.28
HOBBIES_1_239_CA_1_validation,HOBBIES_1_239,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,32.67
HOBBIES_1_240_CA_1_validation,HOBBIES_1_240,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,80.64
HOBBIES_1_241_CA_1_validation,HOBBIES_1_241,HOBBIES_1,CA_1,HOBBIES,CA,8,8,8,2293.1000000000004
HOBBIES_1_242_CA_1_validation,HOBBIES_1_242,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,72.28
HOBBIES_1_243_CA_1_validation,HOBBIES_1_243,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,97.16000000000001
HOBBIES_1_244_CA_1_validation,HOBBIES_1_244,HOBBIES_1,CA_1,HOBBIES,CA,5,5,5,98.4
HOBBIES_1_245_CA_1_validation,HOBBIES_1_245,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,24.849999999999998
HOBBIES_1_246_CA_1_validation,HOBBIES_1_246,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,142.74
HOBBIES_1_247_CA_1_validation,HOBBIES_1_247,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,1097.2
HOBBIES_1_248_CA_1_validation,HOBBIES_1_248,HOBBIES_1,CA_1,HOBBIES,CA,6,6,6,31.959999999999997
HOBBIES_1_249_CA_1_validation,HOBBIES_1_249,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,126.88
HOBBIES_1_250_CA_1_validation,HOBBIES_1_250,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,34.16
HOBBIES_1_251_CA_1_validation,HOBBIES_1_251,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,174.13
HOBBIES_1_252_CA_1_validation,HOBBIES_1_252,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,21.76
HOBBIES_1_253_CA_1_validation,HOBBIES_1_253,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,167.72
HOBBIES_1_254_CA_1_validation,HOBBIES_1_254,HOBBIES_1,CA_1,HOBBIES,CA,18,18,18,114.1
HOBBIES_1_255_CA_1_validation,HOBBIES_1_255,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,30.08
HOBBIES_1_256_CA_1_validation,HOBBIES_1_256,HOBBIES_1,CA_1,HOBBIES,CA,6,6,6,110.39999999999999
HOBBIES_1_257_CA_1_validation,HOBBIES_1_257,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,117.32000000000001
HOBBIES_1_258_CA_1_validation,HOBBIES_1_258,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,376.96
HOBBIES_1_259_CA_1_validation,HOBBIES_1_259,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,6.79
HOBBIES_1_260_CA_1_validation,HOBBIES_1_260,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,99.52
HOBBIES_1_261_CA_1_validation,HOBBIES_1_261,HOBBIES_1,CA_1,HOBBIES,CA,17,17,17,83.52
HOBBIES_1_262_CA_1_validation,HOBBIES_1_262,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,215.52
HOBBIES_1_263_CA_1_validation,HOBBIES_1_263,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,79.52
HOBBIES_1_264_CA_1_validation,HOBBIES_1_264,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,40.23
HOBBIES_1_265_CA_1_validation,HOBBIES_1_265,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,19.85
HOBBIES_1_266_CA_1_validation,HOBBIES_1_266,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,92.34
HOBBIES_1_267_CA_1_validation,HOBBIES_1_267,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,14.399999999999999
HOBBIES_1_268_CA_1_validation,HOBBIES_1_268,HOBBIES_1,CA_1,HOBBIES,CA,9,9,9,107.99999999999999
HOBBIES_1_269_CA_1_validation,HOBBIES_1_269,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,35.19
HOBBIES_1_270_CA_1_validation,HOBBIES_1_270,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,63.44
HOBBIES_1_271_CA_1_validation,HOBBIES_1_271,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,17.31
HOBBIES_1_272_CA_1_validation,HOBBIES_1_272,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,42.199999999999996
HOBBIES_1_273_CA_1_validation,HOBBIES_1_273,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,88.75999999999999
HOBBIES_1_274_CA_1_validation,HOBBIES_1_274,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,79.04
HOBBIES_1_275_CA_1_validation,HOBBIES_1_275,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,412.16
HOBBIES_1_276_CA_1_validation,HOBBIES_1_276,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,135.66
HOBBIES_1_277_CA_1_validation,HOBBIES_1_277,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,42.480000000000004
HOBBIES_1_278_CA_1_validation,HOBBIES_1_278,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,69.53999999999999
HOBBIES_1_279_CA_1_validation,HOBBIES_1_279,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,109.61999999999999
HOBBIES_1_280_CA_1_validation,HOBBIES_1_280,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,175.68
HOBBIES_1_281_CA_1_validation,HOBBIES_1_281,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,97.52000000000001
HOBBIES_1_282_CA_1_validation,HOBBIES_1_282,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,147.26
HOBBIES_1_283_CA_1_validation,HOBBIES_1_283,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,153.72
HOBBIES_1_284_CA_1_validation,HOBBIES_1_284,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,39.04
HOBBIES_1_285_CA_1_validation,HOBBIES_1_285,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,10.88
HOBBIES_1_286_CA_1_validation,HOBBIES_1_286,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,89.6
HOBBIES_1_287_CA_1_validation,HOBBIES_1_287,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,97.92
HOBBIES_1_288_CA_1_validation,HOBBIES_1_288,HOBBIES_1,CA_1,HOBBIES,CA,3,3,3,17.099999999999998
HOBBIES_1_289_CA_1_validation,HOBBIES_1_289,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,14.91
HOBBIES_1_290_CA_1_validation,HOBBIES_1_290,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,23.08
HOBBIES_1_292_CA_1_validation,HOBBIES_1_292,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,65.8
HOBBIES_1_293_CA_1_validation,HOBBIES_1_293,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,47.84
HOBBIES_1_294_CA_1_validation,HOBBIES_1_294,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,11.64
HOBBIES_1_295_CA_1_validation,HOBBIES_1_295,HOBBIES_1,CA_1,HOBBIES,CA,10,10,10,106.08
HOBBIES_1_296_CA_1_validation,HOBBIES_1_296,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,147.6
HOBBIES_1_297_CA_1_validation,HOBBIES_1_297,HOBBIES_1,CA_1,HOBBIES,CA,5,5,5,691.84
HOBBIES_1_298_CA_1_validation,HOBBIES_1_298,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,153.66
HOBBIES_1_299_CA_1_validation,HOBBIES_1_299,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,19.05
HOBBIES_1_300_CA_1_validation,HOBBIES_1_300,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,276.57
HOBBIES_1_301_CA_1_validation,HOBBIES_1_301,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,224.64000000000001
HOBBIES_1_302_CA_1_validation,HOBBIES_1_302,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,0.0
HOBBIES_1_303_CA_1_validation,HOBBIES_1_303,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,59.92
HOBBIES_1_304_CA_1_validation,HOBBIES_1_304,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,23.88
HOBBIES_1_305_CA_1_validation,HOBBIES_1_305,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,31.57
HOBBIES_1_306_CA_1_validation,HOBBIES_1_306,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,209.7
HOBBIES_1_307_CA_1_validation,HOBBIES_1_307,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,23.82
HOBBIES_1_308_CA_1_validation,HOBBIES_1_308,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,169.66
HOBBIES_1_309_CA_1_validation,HOBBIES_1_309,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,107.52
HOBBIES_1_310_CA_1_validation,HOBBIES_1_310,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,74.36
HOBBIES_1_311_CA_1_validation,HOBBIES_1_311,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,161.82
HOBBIES_1_312_CA_1_validation,HOBBIES_1_312,HOBBIES_1,CA_1,HOBBIES,CA,4,4,4,44.459999999999994
HOBBIES_1_313_CA_1_validation,HOBBIES_1_313,HOBBIES_1,CA_1,HOBBIES,CA,9,9,9,71.34
HOBBIES_1_314_CA_1_validation,HOBBIES_1_314,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,15.88
HOBBIES_1_315_CA_1_validation,HOBBIES_1_315,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,24.849999999999998
HOBBIES_1_316_CA_1_validation,HOBBIES_1_316,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,13.16
HOBBIES_1_317_CA_1_validation,HOBBIES_1_317,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,135.66
HOBBIES_1_318_CA_1_validation,HOBBIES_1_318,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,71.28
HOBBIES_1_319_CA_1_validation,HOBBIES_1_319,HOBBIES_1,CA_1,HOBBIES,CA,6,6,6,73.92
HOBBIES_1_320_CA_1_validation,HOBBIES_1_320,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,138.88000000000002
HOBBIES_1_321_CA_1_validation,HOBBIES_1_321,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,53.44
HOBBIES_1_322_CA_1_validation,HOBBIES_1_322,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,23.82
HOBBIES_1_323_CA_1_validation,HOBBIES_1_323,HOBBIES_1,CA_1,HOBBIES,CA,3,3,3,209.60000000000002
HOBBIES_1_324_CA_1_validation,HOBBIES_1_324,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,618.24
HOBBIES_1_325_CA_1_validation,HOBBIES_1_325,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,25.76
HOBBIES_1_326_CA_1_validation,HOBBIES_1_326,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,43.34
HOBBIES_1_327_CA_1_validation,HOBBIES_1_327,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,157.6
HOBBIES_1_328_CA_1_validation,HOBBIES_1_328,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,114.24
HOBBIES_1_329_CA_1_validation,HOBBIES_1_329,HOBBIES_1,CA_1,HOBBIES,CA,4,4,4,226.29000000000002
HOBBIES_1_330_CA_1_validation,HOBBIES_1_330,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,133.96
HOBBIES_1_331_CA_1_validation,HOBBIES_1_331,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,6.58
HOBBIES_1_332_CA_1_validation,HOBBIES_1_332,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,149.72
HOBBIES_1_333_CA_1_validation,HOBBIES_1_333,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,29.82
HOBBIES_1_334_CA_1_validation,HOBBIES_1_334,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,119.60000000000001
HOBBIES_1_335_CA_1_validation,HOBBIES_1_335,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,215.28000000000003
HOBBIES_1_336_CA_1_validation,HOBBIES_1_336,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,0.0
HOBBIES_1_337_CA_1_validation,HOBBIES_1_337,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,271.58
HOBBIES_1_338_CA_1_validation,HOBBIES_1_338,HOBBIES_1,CA_1,HOBBIES,CA,4,4,4,233.48000000000002
HOBBIES_1_339_CA_1_validation,HOBBIES_1_339,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,654.36
HOBBIES_1_340_CA_1_validation,HOBBIES_1_340,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,53.84
HOBBIES_1_341_CA_1_validation,HOBBIES_1_341,HOBBIES_1,CA_1,HOBBIES,CA,5,5,5,78.72
HOBBIES_1_342_CA_1_validation,HOBBIES_1_342,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,359.28000000000003
HOBBIES_1_343_CA_1_validation,HOBBIES_1_343,HOBBIES_1,CA_1,HOBBIES,CA,4,4,4,122.36000000000001
HOBBIES_1_344_CA_1_validation,HOBBIES_1_344,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,235.59999999999997
HOBBIES_1_345_CA_1_validation,HOBBIES_1_345,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,149.72
HOBBIES_1_346_CA_1_validation,HOBBIES_1_346,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,71.46000000000001
HOBBIES_1_347_CA_1_validation,HOBBIES_1_347,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,0.0
HOBBIES_1_348_CA_1_validation,HOBBIES_1_348,HOBBIES_1,CA_1,HOBBIES,CA,26,26,26,125.75999999999999
HOBBIES_1_349_CA_1_validation,HOBBIES_1_349,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,249.5
HOBBIES_1_350_CA_1_validation,HOBBIES_1_350,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,8.940000000000001
HOBBIES_1_351_CA_1_validation,HOBBIES_1_351,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,63.36
HOBBIES_1_352_CA_1_validation,HOBBIES_1_352,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,84.94000000000001
HOBBIES_1_353_CA_1_validation,HOBBIES_1_353,HOBBIES_1,CA_1,HOBBIES,CA,11,11,11,166.32
HOBBIES_1_354_CA_1_validation,HOBBIES_1_354,HOBBIES_1,CA_1,HOBBIES,CA,6,6,6,4228.32
HOBBIES_1_355_CA_1_validation,HOBBIES_1_355,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,102.44
HOBBIES_1_356_CA_1_validation,HOBBIES_1_356,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,195.84
HOBBIES_1_357_CA_1_validation,HOBBIES_1_357,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,376.48
HOBBIES_1_358_CA_1_validation,HOBBIES_1_358,HOBBIES_1,CA_1,HOBBIES,CA,3,3,3,49.32000000000001
HOBBIES_1_359_CA_1_validation,HOBBIES_1_359,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,4.41
HOBBIES_1_360_CA_1_validation,HOBBIES_1_360,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,44.82
HOBBIES_1_361_CA_1_validation,HOBBIES_1_361,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,269.64
HOBBIES_1_362_CA_1_validation,HOBBIES_1_362,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,75.68
HOBBIES_1_363_CA_1_validation,HOBBIES_1_363,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,28.799999999999997
HOBBIES_1_364_CA_1_validation,HOBBIES_1_364,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,281.15999999999997
HOBBIES_1_365_CA_1_validation,HOBBIES_1_365,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,11.91
HOBBIES_1_366_CA_1_validation,HOBBIES_1_366,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,31.76
HOBBIES_1_367_CA_1_validation,HOBBIES_1_367,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,427.38
HOBBIES_1_368_CA_1_validation,HOBBIES_1_368,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,12.659999999999998
HOBBIES_1_369_CA_1_validation,HOBBIES_1_369,HOBBIES_1,CA_1,HOBBIES,CA,6,6,6,183.60000000000002
HOBBIES_1_370_CA_1_validation,HOBBIES_1_370,HOBBIES_1,CA_1,HOBBIES,CA,5,5,5,53.28
HOBBIES_1_371_CA_1_validation,HOBBIES_1_371,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,142.08
HOBBIES_1_372_CA_1_validation,HOBBIES_1_372,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,133.6
HOBBIES_1_373_CA_1_validation,HOBBIES_1_373,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,500.48
HOBBIES_1_374_CA_1_validation,HOBBIES_1_374,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,699.2
HOBBIES_1_375_CA_1_validation,HOBBIES_1_375,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,49.400000000000006
HOBBIES_1_376_CA_1_validation,HOBBIES_1_376,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,252.89999999999998
HOBBIES_1_377_CA_1_validation,HOBBIES_1_377,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,89.82000000000001
HOBBIES_1_378_CA_1_validation,HOBBIES_1_378,HOBBIES_1,CA_1,HOBBIES,CA,3,3,3,265.68
HOBBIES_1_379_CA_1_validation,HOBBIES_1_379,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,56.00000000000001
HOBBIES_1_380_CA_1_validation,HOBBIES_1_380,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,42.48
HOBBIES_1_381_CA_1_validation,HOBBIES_1_381,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,58.8
HOBBIES_1_382_CA_1_validation,HOBBIES_1_382,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,41.37
HOBBIES_1_383_CA_1_validation,HOBBIES_1_383,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,59.6
HOBBIES_1_384_CA_1_validation,HOBBIES_1_384,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,359.28000000000003
HOBBIES_1_385_CA_1_validation,HOBBIES_1_385,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,59.82000000000001
HOBBIES_1_386_CA_1_validation,HOBBIES_1_386,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,76.18
HOBBIES_1_387_CA_1_validation,HOBBIES_1_387,HOBBIES_1,CA_1,HOBBIES,CA,6,6,6,284.04
HOBBIES_1_388_CA_1_validation,HOBBIES_1_388,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,92.16
HOBBIES_1_389_CA_1_validation,HOBBIES_1_389,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,83.79
HOBBIES_1_390_CA_1_validation,HOBBIES_1_390,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,58.650000000000006
HOBBIES_1_391_CA_1_validation,HOBBIES_1_391,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,46.56
HOBBIES_1_392_CA_1_validation,HOBBIES_1_392,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,428.34
HOBBIES_1_393_CA_1_validation,HOBBIES_1_393,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,144.8
HOBBIES_1_394_CA_1_validation,HOBBIES_1_394,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,480.68
HOBBIES_1_395_CA_1_validation,HOBBIES_1_395,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,44.88
HOBBIES_1_396_CA_1_validation,HOBBIES_1_396,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,0.0
HOBBIES_1_397_CA_1_validation,HOBBIES_1_397,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,175.12
HOBBIES_1_398_CA_1_validation,HOBBIES_1_398,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,33.629999999999995
HOBBIES_1_399_CA_1_validation,HOBBIES_1_399,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,27.58
HOBBIES_1_400_CA_1_validation,HOBBIES_1_400,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,11.399999999999999
HOBBIES_1_401_CA_1_validation,HOBBIES_1_401,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,23.64
HOBBIES_1_402_CA_1_validation,HOBBIES_1_402,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,69.58
HOBBIES_1_403_CA_1_validation,HOBBIES_1_403,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,238.14000000000001
HOBBIES_1_404_CA_1_validation,HOBBIES_1_404,HOBBIES_1,CA_1,HOBBIES,CA,26,26,26,72.47999999999999
HOBBIES_1_405_CA_1_validation,HOBBIES_1_405,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,76.08
HOBBIES_1_406_CA_1_validation,HOBBIES_1_406,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,23.28
HOBBIES_1_407_CA_1_validation,HOBBIES_1_407,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,126.72
HOBBIES_1_408_CA_1_validation,HOBBIES_1_408,HOBBIES_1,CA_1,HOBBIES,CA,4,4,4,21.0
HOBBIES_1_409_CA_1_validation,HOBBIES_1_409,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,167.04
HOBBIES_1_410_CA_1_validation,HOBBIES_1_410,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,608.16
HOBBIES_1_411_CA_1_validation,HOBBIES_1_411,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,20.1
HOBBIES_1_412_CA_1_validation,HOBBIES_1_412,HOBBIES_1,CA_1,HOBBIES,CA,3,3,3,43.56
HOBBIES_1_413_CA_1_validation,HOBBIES_1_413,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,82.62
HOBBIES_1_414_CA_1_validation,HOBBIES_1_414,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,86.64
HOBBIES_1_415_CA_1_validation,HOBBIES_1_415,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,207.07999999999998
HOBBIES_1_416_CA_1_validation,HOBBIES_1_416,HOBBIES_1,CA_1,HOBBIES,CA,5,5,5,203.76999999999998
HOBBIES_1_417_CA_1_validation,HOBBIES_1_417,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,0.0
HOBBIES_1_418_CA_1_validation,HOBBIES_1_418,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,103.48
HOBBIES_1_419_CA_1_validation,HOBBIES_1_419,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,35.88
HOBBIES_1_420_CA_1_validation,HOBBIES_1_420,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,143.5
HOBBIES_1_421_CA_1_validation,HOBBIES_1_421,HOBBIES_1,CA_1,HOBBIES,CA,1,1,1,175.98000000000002
HOBBIES_1_422_CA_1_validation,HOBBIES_1_422,HOBBIES_1,CA_1,HOBBIES,CA,0,0,0,7.24
HOBBIES_1_423_CA_1_validation,HOBBIES_1_423,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,365.66
HOBBIES_1_424_CA_1_validation,HOBBIES_1_424,HOBBIES_1,CA_1,HOBBIES,CA,2,2,2,70.80000000000001
HOBBIES_2_001_CA_1_validation,HOBBIES_2_001,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,21.88
HOBBIES_2_002_CA_1_validation,HOBBIES_2_002,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,5.88
HOBBIES_2_003_CA_1_validation,HOBBIES_2_003,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,25.61
HOBBIES_2_004_CA_1_validation,HOBBIES_2_004,HOBBIES_2,CA_1,HOBBIES,CA,1,1,1,34.58
HOBBIES_2_005_CA_1_validation,HOBBIES_2_005,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,17.88
HOBBIES_2_006_CA_1_validation,HOBBIES_2_006,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,39.7
HOBBIES_2_007_CA_1_validation,HOBBIES_2_007,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,11.64
HOBBIES_2_008_CA_1_validation,HOBBIES_2_008,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,23.28
HOBBIES_2_009_CA_1_validation,HOBBIES_2_009,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,71.64
HOBBIES_2_010_CA_1_validation,HOBBIES_2_010,HOBBIES_2,CA_1,HOBBIES,CA,1,1,1,0.97
HOBBIES_2_011_CA_1_validation,HOBBIES_2_011,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,17.46
HOBBIES_2_012_CA_1_validation,HOBBIES_2_012,HOBBIES_2,CA_1,HOBBIES,CA,0,0,0,0.0
